CNN Model,Input Type,Target Type,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
cgnet,rois,multiclass,44,6pm,0.7933552265167236,0.6127951741218567,0.8271121978759766,0.7746564745903015,0.7931588888168335,0.7260425090789795,0.8913041949272156,0.6574886441230774,0.441748172044754,0.7051929235458374,0.6321953535079956,0.6572189927101135,0.5699110627174377,0.8039213418960571
cgnet,rois,multiclass,44,7pm,0.7803542613983154,0.5724406242370605,0.8222135901451111,0.7464764714241028,0.6969668865203857,0.6245511770248413,0.7742540240287781,0.6398204565048218,0.4009925425052643,0.698100745677948,0.5955025553703308,0.5348803997039795,0.4540707767009735,0.6316594481468201
cgnet,rois,multiclass,44,8pm,0.788072407245636,0.6077010035514832,0.8269397020339966,0.7800297737121582,0.7921421527862549,0.7293303608894348,0.8872100114822388,0.6502636075019836,0.4364730417728424,0.7049422264099121,0.6393842697143555,0.6558240056037903,0.5739731788635254,0.7972843050956726
cgnet,rois,multiclass,45,8am,0.7884595394134521,0.6007303595542908,0.840793788433075,0.7927466034889221,0.799109160900116,0.7366735339164734,0.8673800230026245,0.6507909297943115,0.4293171167373657,0.7253185510635376,0.6566529870033264,0.6654303073883057,0.5831220746040344,0.7658173441886902
cgnet,rois,multiclass,45,9am,0.8012899160385132,0.5977580547332764,0.8431663513183594,0.8009635806083679,0.8065083026885986,0.7267176508903503,0.8369287252426147,0.6684601902961731,0.4262873828411102,0.7288570404052734,0.6680060625076294,0.6757552623748779,0.5707435011863708,0.719585120677948
cgnet,rois,multiclass,45,10am,0.7998108267784119,0.6174326539039612,0.8329334259033203,0.7956978678703308,0.8108475208282471,0.7403143048286438,0.8991973400115967,0.6664039492607117,0.4465841352939605,0.7136982679367065,0.6607128381729126,0.6818701028823853,0.5876976847648621,0.8168561458587646
cgnet,rois,multiclass,45,11am,0.801940381526947,0.6188052892684937,0.827710747718811,0.7915421724319458,0.8126716017723083,0.7447552680969238,0.896938681602478,0.6693660020828247,0.4480217397212982,0.7060636281967163,0.6550018787384033,0.6844539642333984,0.5933148264884949,0.8131358623504639
cgnet,rois,multiclass,45,12pm,0.794266939163208,0.6098100543022156,0.8314608335494995,0.7984701991081238,0.8043473958969116,0.7291151881217957,0.8840426802635193,0.6587419509887695,0.438652366399765,0.7115387320518494,0.6645446419715881,0.6727266907691956,0.5737067461013794,0.7921832799911499
cgnet,rois,multiclass,45,1pm,0.7929885387420654,0.6103053689002991,0.8277541995048523,0.788411021232605,0.8028953671455383,0.7413049936294556,0.8937947750091553,0.6569851040840149,0.4391650855541229,0.7061268091201782,0.6507248282432556,0.6706977486610413,0.5889472961425781,0.8079828023910522
cgnet,rois,multiclass,45,2pm,0.801264762878418,0.618870735168457,0.8253514766693115,0.7871844172477722,0.8102079629898071,0.7426878809928894,0.898078203201294,0.6684252023696899,0.4480903446674347,0.7026369571685791,0.6490553617477417,0.6809660196304321,0.5906949043273926,0.8150107860565186
cgnet,rois,multiclass,45,3pm,0.8045067191123962,0.6218729615211487,0.8250387907028198,0.798315703868866,0.8122644424438477,0.7478305101394653,0.901041865348816,0.6729496121406555,0.4512450098991394,0.7021838426589966,0.6643306016921997,0.6838765144348145,0.5972278714179993,0.8199055194854736
cgnet,rois,multiclass,45,4pm,0.7986408472061157,0.6165103912353516,0.8273152112960815,0.7965307831764221,0.8132407665252686,0.7388397455215454,0.8964522480964661,0.6647810935974121,0.4456198215484619,0.7054881453514099,0.6618622541427612,0.6852617859840393,0.5858412981033325,0.8123366832733154
cgnet,rois,multiclass,45,5pm,0.8023378849029541,0.6199662685394287,0.8214917778968811,0.7938054800033569,0.8132416605949402,0.7429861426353455,0.9012553095817566,0.6699200868606567,0.44923996925354,0.6970607042312622,0.658107340335846,0.6852630972862244,0.5910723805427551,0.8202590346336365
cgnet,rois,multiclass,45,6pm,0.8014828562736511,0.6200467944145203,0.822154700756073,0.7857213616371155,0.8039544820785522,0.7554498314857483,0.9053357243537904,0.6687287092208862,0.4493244886398315,0.6980158686637878,0.6470683813095093,0.6721771955490112,0.607006311416626,0.8270441889762878
cgnet,rois,multiclass,45,7pm,0.8038034439086914,0.6234157681465149,0.8179055452346802,0.7863665223121643,0.8063949346542358,0.7406721115112305,0.9121291637420654,0.671966016292572,0.4528715312480926,0.6919121742248535,0.6479439735412598,0.6755961179733276,0.5881487727165222,0.8384535908699036
cgnet,rois,multiclass,45,8pm,0.801559329032898,0.6140146851539612,0.8135144114494324,0.7681924700737,0.7852676510810852,0.7246838808059692,0.8771604299545288,0.6688351631164551,0.4430167078971863,0.6856504678726196,0.6236302852630615,0.6464532613754272,0.5682386159896851,0.7811983823776245
cgnet,rois,multiclass,46,8am,0.8010750412940979,0.6194525361061096,0.8419340252876282,0.8153043985366821,0.8007093071937561,0.7517115473747253,0.899638295173645,0.6681610941886902,0.4487006366252899,0.7270172834396362,0.6881973743438721,0.667652428150177,0.6021937727928162,0.8175840973854065
cgnet,rois,multiclass,46,9am,0.8047383427619934,0.6027514934539795,0.8447256088256836,0.8218597769737244,0.7975775599479675,0.7282516360282898,0.8502274751663208,0.6732738018035889,0.4313846230506897,0.7311904430389404,0.6975907683372498,0.6633089780807495,0.5726381540298462,0.7394744753837585
cgnet,rois,multiclass,46,10am,0.8012974262237549,0.6069746613502502,0.8474578857421875,0.8141417503356934,0.7835562825202942,0.7315419316291809,0.8600504398345947,0.668470561504364,0.4357240498065948,0.73529452085495,0.6865422129631042,0.644136905670166,0.5767174959182739,0.7544636130332947
cgnet,rois,multiclass,46,11am,0.8023262023925781,0.6124535202980042,0.8430619835853577,0.8017368316650391,0.7692896723747253,0.7210514545440674,0.8715671896934509,0.6699037551879883,0.4413931369781494,0.728701114654541,0.6690824627876282,0.6250777840614319,0.5637845993041992,0.7723695635795593
cgnet,rois,multiclass,46,12pm,0.8071178197860718,0.620823085308075,0.8445471525192261,0.8137742280960083,0.7866674661636353,0.7422108054161072,0.8834263682365417,0.6766114830970764,0.4501402676105499,0.7309231162071228,0.6860197186470032,0.6483527421951294,0.5900915265083313,0.791193962097168
cgnet,rois,multiclass,46,1pm,0.8087697625160217,0.6351469159126282,0.8228341341018677,0.7966353893280029,0.780174732208252,0.7362194061279297,0.9230636358261108,0.6789365410804749,0.4653592109680176,0.6989959478378296,0.662006676197052,0.6395791172981262,0.5825532078742981,0.8571199178695679
cgnet,rois,multiclass,46,2pm,0.8097114562988281,0.6337281465530396,0.8006026744842529,0.8129288554191589,0.7952737808227539,0.7499454617500305,0.934446394443512,0.6802648305892944,0.4638375043869018,0.6675041913986206,0.6848189830780029,0.6601282954216003,0.5999302268028259,0.8769585490226746
cgnet,rois,multiclass,46,3pm,0.8118150234222412,0.6350465416908264,0.8106306195259094,0.8147591352462769,0.79756760597229,0.7619616389274597,0.9478148818016052,0.6832396388053894,0.4652514159679413,0.6815633773803711,0.6874207854270935,0.6632952094078064,0.6154587864875793,0.9008062481880188
cgnet,rois,multiclass,46,4pm,0.8077213764190674,0.6276203989982605,0.815310537815094,0.8125498294830322,0.79570472240448,0.7655775547027588,0.925812602043152,0.677460253238678,0.4573227167129516,0.688206136226654,0.6842812299728394,0.6607223153114319,0.6201908588409424,0.8618724942207336
cgnet,rois,multiclass,46,5pm,0.8158780336380005,0.633204460144043,0.8252177238464355,0.7948057651519775,0.7949582934379578,0.7477789521217346,0.8993313908576965,0.6890152096748352,0.4632766246795654,0.7024431228637695,0.6594835519790649,0.6596935987472534,0.597162127494812,0.8170773983001709
cgnet,rois,multiclass,46,6pm,0.8046678304672241,0.6151636838912964,0.8341191411018372,0.8018329739570618,0.7890779972076416,0.7348901629447937,0.8770145773887634,0.6731750965118408,0.4442139863967895,0.7154411673545837,0.6692163348197937,0.6516340374946594,0.580890417098999,0.7809670567512512
cgnet,rois,multiclass,46,7pm,0.7980026602745056,0.5908604860305786,0.8408625721931458,0.791540265083313,0.7467867136001587,0.6854501962661743,0.8036877512931824,0.6638972163200378,0.4193058907985687,0.7254209518432617,0.654999315738678,0.5958974957466125,0.5214334726333618,0.6718043088912964
cgnet,rois,multiclass,46,8pm,0.7981711030006409,0.6113333702087402,0.8201143145561218,0.7611253261566162,0.7518040537834167,0.7172451019287109,0.8724236488342285,0.664130449295044,0.4402304887771606,0.6950794458389282,0.6143682599067688,0.6023125052452087,0.5591443181037903,0.7737157940864563
cgnet,rois,multiclass,47,8am,0.7922937273979187,0.5923874378204346,0.849940299987793,0.8173350691795349,0.7976899743080139,0.7326701879501343,0.8378075957298279,0.6560317873954773,0.4208455383777618,0.739040195941925,0.6910960674285889,0.6634644269943237,0.5781211853027344,0.7208855152130127
cgnet,rois,multiclass,47,9am,0.8049861192703247,0.6173561811447144,0.8516342639923096,0.8221915364265442,0.8039864301681519,0.7309980392456055,0.8773393034934998,0.6736207008361816,0.4465041160583496,0.7416054606437683,0.6980689764022827,0.6722218990325928,0.5760417580604553,0.7814821004867554
cgnet,rois,multiclass,47,10am,0.7971647381782532,0.6120120286941528,0.8550155758857727,0.8129280805587769,0.7914130687713623,0.7056637406349182,0.8736019730567932,0.6627381443977356,0.4409346878528595,0.746748685836792,0.6848178505897522,0.6548250913619995,0.5451935529708862,0.7755712866783142
cgnet,rois,multiclass,47,11am,0.8019311428070068,0.6163070201873779,0.8607835173606873,0.8186736106872559,0.8006842136383057,0.7423373460769653,0.8799428939819336,0.6693531274795532,0.4454073309898376,0.7555925846099854,0.6930122375488281,0.6676174402236938,0.5902515649795532,0.7856232523918152
cgnet,rois,multiclass,47,12pm,0.8040398955345154,0.622966468334198,0.8560176491737366,0.8152214884757996,0.7963260412216187,0.7405328750610352,0.8916593790054321,0.6722965836524963,0.4523974359035492,0.7482786774635315,0.6880792379379272,0.6615794897079468,0.5879731178283691,0.8044993877410889
cgnet,rois,multiclass,47,1pm,0.8077424168586731,0.6289255023002625,0.848789393901825,0.8070032000541687,0.8089097142219543,0.7467541098594666,0.9028246998786926,0.6774898171424866,0.4587099254131317,0.7373015284538269,0.6764504313468933,0.6791337728500366,0.5958560705184937,0.8228628039360046
cgnet,rois,multiclass,47,2pm,0.8102906346321106,0.6324790716171265,0.8386583924293518,0.7990546226501465,0.8085299730300903,0.7493892312049866,0.9118006229400636,0.6810828447341919,0.4625004529953003,0.722146213054657,0.6653546094894409,0.6785987019538879,0.5992185473442078,0.8378984928131104
cgnet,rois,multiclass,47,3pm,0.813913106918335,0.636224627494812,0.8296693563461304,0.809212327003479,0.8151612281799316,0.7587159276008606,0.9249041080474854,0.6862170696258545,0.4665171504020691,0.7089187502861023,0.6795606017112732,0.6879933476448059,0.611234724521637,0.8602991700172424
cgnet,rois,multiclass,47,4pm,0.8086727857589722,0.6297433972358704,0.8450527191162109,0.809170126914978,0.8164495229721069,0.7333685159683228,0.9025103449821472,0.6787999272346497,0.4595806300640106,0.7316807508468628,0.6795010566711426,0.6898307204246521,0.578991174697876,0.8223406672477722
cgnet,rois,multiclass,47,5pm,0.8099992871284485,0.6274902820587158,0.8527624011039734,0.8080140948295593,0.8071378469467163,0.7407218813896179,0.8946155309677124,0.680671215057373,0.4571845829486847,0.7433180809020996,0.6778722405433655,0.6766396760940552,0.5882114768028259,0.8093252182006836
cgnet,rois,multiclass,47,6pm,0.8059236407279968,0.6265547275543213,0.8380231261253357,0.8022826910018921,0.8103340268135071,0.7329559326171875,0.9009777307510376,0.6749347448348999,0.4561919569969177,0.7212046384811401,0.6698431372642517,0.6811441779136658,0.5784770250320435,0.8197993040084839
cgnet,rois,multiclass,47,7pm,0.805299699306488,0.6043716669082642,0.8521416783332825,0.8048173785209656,0.786922812461853,0.7229884266853333,0.8393200635910034,0.6740599870681763,0.4330463111400604,0.7423753142356873,0.673384428024292,0.6486997008323669,0.5661565065383911,0.7231279015541077
cgnet,rois,multiclass,47,8pm,0.8091864585876465,0.6295356154441833,0.8397026062011719,0.8052089810371399,0.8136604428291321,0.7374176979064941,0.9075332880020142,0.6795240640640259,0.459359347820282,0.7236960530281067,0.6739329099655151,0.6858579516410828,0.5840551257133484,0.8307194113731384
cgnet,rois,multiclass,48,8am,0.7893863320350647,0.5932608842849731,0.853940486907959,0.8266534209251404,0.7985906004905701,0.7212198972702026,0.8456646800041199,0.6520546674728394,0.42172771692276,0.7451100945472717,0.7045261859893799,0.6647114753723145,0.5639905333518982,0.7325987815856934
cgnet,rois,multiclass,48,9am,0.8016663789749146,0.6016213893890381,0.8580883741378784,0.8309677839279175,0.8155614137649536,0.7373949885368347,0.850517213344574,0.6689842939376831,0.4302278161048889,0.7514490485191345,0.7108168005943298,0.6885636448860168,0.5840266942977905,0.7399129271507263
cgnet,rois,multiclass,48,10am,0.7985567450523376,0.6073613166809082,0.8589832186698914,0.8193715810775757,0.7923725843429565,0.7155808806419373,0.8611670136451721,0.6646645665168762,0.436122715473175,0.7528225779533386,0.6940131187438965,0.6561399698257446,0.5571240782737732,0.7561837434768677
cgnet,rois,multiclass,48,11am,0.8043995499610901,0.6266684532165527,0.8495809435844421,0.8204415440559387,0.8150097727775574,0.7357733249664307,0.9049632549285888,0.6727995872497559,0.4563125967979431,0.7384969592094421,0.695549726486206,0.6877776384353638,0.5819948315620422,0.8264226913452148
cgnet,rois,multiclass,48,12pm,0.7988629341125488,0.6216115951538086,0.8522958159446716,0.8270203471183777,0.8168831467628479,0.7419177889823914,0.9020094871520996,0.6650888919830322,0.4509698152542114,0.7426092624664307,0.7050594091415405,0.690450131893158,0.5897212028503418,0.8215093016624451
cgnet,rois,multiclass,48,1pm,0.7960948944091797,0.6212633848190308,0.8408411741256714,0.8141955137252808,0.8146736025810242,0.7406195402145386,0.9078276753425598,0.6612604856491089,0.4506033658981323,0.7253891229629517,0.6866186857223511,0.6872989535331726,0.5880824327468872,0.8312128782272339
cgnet,rois,multiclass,48,2pm,0.8117586970329285,0.6357120275497437,0.8417109251022339,0.8191960453987122,0.8217828273773193,0.7429076433181763,0.916577696800232,0.6831598281860352,0.4659661650657654,0.7266846895217896,0.6937612295150757,0.6974799036979675,0.5909729599952698,0.8460022807121277
cgnet,rois,multiclass,48,3pm,0.8101986050605774,0.634431779384613,0.83136385679245,0.8192691802978516,0.807748556137085,0.7510507702827454,0.9176039695739746,0.680952787399292,0.4645918011665344,0.7113966941833496,0.6938661336898804,0.677498459815979,0.6013461351394653,0.8477525115013123
cgnet,rois,multiclass,48,4pm,0.8063434362411499,0.6300128698348999,0.834976851940155,0.8120312094688416,0.8173305988311768,0.7416722178459167,0.9144910573959352,0.6755238175392151,0.4598677158355713,0.7167040705680847,0.6835458874702454,0.6910896897315979,0.5894109606742859,0.8424537181854248
cgnet,rois,multiclass,48,5pm,0.8094941973686218,0.6292949318885803,0.8480331301689148,0.8221408724784851,0.8241087198257446,0.7373760342597961,0.9007292985916138,0.679958164691925,0.4591031074523926,0.7361609935760498,0.6979959011077881,0.7008374929428101,0.5840028524398804,0.8193880915641785
cgnet,rois,multiclass,48,6pm,0.8036311864852905,0.6227891445159912,0.8453437089920044,0.8148250579833984,0.8120922446250916,0.7153779864311218,0.8892722129821777,0.671725332736969,0.4522104263305664,0.7321171760559082,0.68751460313797,0.6836324334144592,0.5568782091140747,0.8006212115287781
cgnet,rois,multiclass,48,7pm,0.7979955077171326,0.6092109084129333,0.8537569642066956,0.8104665875434875,0.7838818430900574,0.7120143175125122,0.8656559586524963,0.6638873219490051,0.4380325973033905,0.7448306679725647,0.6813315153121948,0.6445770263671875,0.5528122782707214,0.7631335258483887
cgnet,rois,multiclass,48,8pm,0.797802746295929,0.6047273874282837,0.863364577293396,0.8273792862892151,0.7912731766700745,0.7211378812789917,0.8580633401870728,0.6636205315589905,0.4334116280078888,0.7595791816711426,0.7055813074111938,0.654633641242981,0.563890278339386,0.7514106631278992
cgnet,rois,multiclass,49,8am,0.765633761882782,0.5670614242553711,0.8522703647613525,0.821633517742157,0.789786159992218,0.7341244220733643,0.8277566432952881,0.6202646493911743,0.3957332670688629,0.7425706386566162,0.6972648501396179,0.6526005268096924,0.5799341201782227,0.7061303853988647
cgnet,rois,multiclass,49,9am,0.7860938906669617,0.5829594135284424,0.8602129220962524,0.8232842087745667,0.7979211807250977,0.7381619811058044,0.8308789730072021,0.6475738883018494,0.4113921821117401,0.7547136545181274,0.6996457576751709,0.663784384727478,0.5849894881248474,0.7106868624687195
cgnet,rois,multiclass,49,10am,0.7725431323051453,0.5884266495704651,0.8596599698066711,0.822934627532959,0.798493504524231,0.721354067325592,0.8682635426521301,0.6293851733207703,0.4168587028980255,0.7538627982139587,0.6991409659385681,0.6645768880844116,0.5641546845436096,0.7671959400177002
cgnet,rois,multiclass,49,11am,0.7717924118041992,0.5875949859619141,0.8543972373008728,0.8256402015686035,0.8068686127662659,0.7301391959190369,0.8671737909317017,0.6283892393112183,0.4160244464874267,0.7458058595657349,0.7030555605888367,0.6762613654136658,0.5749757885932922,0.7654958963394165
cgnet,rois,multiclass,49,12pm,0.7728247046470642,0.5928606390953064,0.8537843823432922,0.8300344944000244,0.7964547276496887,0.7139279246330261,0.8770560622215271,0.6297590136528015,0.421323299407959,0.7448723912239075,0.7094520926475525,0.6617571711540222,0.5551227927207947,0.7810328602790833
cgnet,rois,multiclass,49,1pm,0.7709894776344299,0.6070957779884338,0.8249272704124451,0.803354024887085,0.8023762106895447,0.7149263024330139,0.9243008494377136,0.6273253560066223,0.4358489215373993,0.7020222544670105,0.6713380813598633,0.6699734926223755,0.5563309788703918,0.8592559099197388
cgnet,rois,multiclass,49,2pm,0.784436821937561,0.6125988960266113,0.8371675610542297,0.8224138617515564,0.8250331282615662,0.7030835151672363,0.905391275882721,0.6453278660774231,0.4415442049503326,0.7199382781982422,0.6983895301818848,0.7021756768226624,0.5421193242073059,0.8271368741989136
cgnet,rois,multiclass,49,3pm,0.7897562384605408,0.6162552237510681,0.8290550708770752,0.8180769681930542,0.8148448467254639,0.7188454866409302,0.913317859172821,0.6525596380233765,0.445353239774704,0.7080222368240356,0.6921576261520386,0.687542736530304,0.561091959476471,0.8404646515846252
cgnet,rois,multiclass,49,4pm,0.7790311574935913,0.605360746383667,0.8290351629257202,0.794550895690918,0.7691583037376404,0.6967437267303467,0.9077299237251282,0.6380434632301331,0.4340626001358032,0.70799320936203,0.659132719039917,0.6249043345451355,0.5346176028251648,0.8310489058494568
cgnet,rois,multiclass,49,6pm,0.7843818068504333,0.6045295000076294,0.8444024920463562,0.7970371842384338,0.7698798179626465,0.6851562857627869,0.881177544593811,0.6452534198760986,0.4332083761692047,0.7307063937187195,0.6625617742538452,0.625857412815094,0.5210933089256287,0.7875937223434448
cgnet,rois,multiclass,49,7pm,0.7671673893928528,0.562225878238678,0.8363385796546936,0.7830723524093628,0.7022731304168701,0.624708890914917,0.7882041931152344,0.6222802996635437,0.391039103269577,0.7187129855155945,0.6434831023216248,0.5411563515663147,0.4542375802993774,0.6504430770874023
cgnet,rois,multiclass,49,8pm,0.7777422070503235,0.5985532999038696,0.8379018306732178,0.7893003821372986,0.7562216520309448,0.6877390146255493,0.8777978420257568,0.6363160014152527,0.4270967245101928,0.7210249900817871,0.6519373655319214,0.6080034971237183,0.524087131023407,0.782210111618042
cgnet,rois,multiclass,50,8am,0.7751067876815796,0.5763112902641296,0.8562988042831421,0.8258845210075378,0.7876445651054382,0.7147584557533264,0.8346707224845886,0.6327953934669495,0.404801458120346,0.7487085461616516,0.7034099698066711,0.6496812105178833,0.5561277270317078,0.7162531018257141
cgnet,rois,multiclass,50,9am,0.7758284211158752,0.5931077003479004,0.8529775738716125,0.8288316130638123,0.7998909950256348,0.7128241062164307,0.8709630370140076,0.6337578892707825,0.4215729236602783,0.7436450719833374,0.7076963782310486,0.6665152907371521,0.5537891387939453,0.7714211940765381
cgnet,rois,multiclass,50,10am,0.784940779209137,0.5961373448371887,0.8569785952568054,0.8386225700378418,0.8142480850219727,0.7096459269523621,0.862896740436554,0.6460102796554565,0.4246407747268677,0.7497484683990479,0.7220930457115173,0.6866934299468994,0.5499621629714966,0.7588552832603455
cgnet,rois,multiclass,50,11am,0.7739602327346802,0.5851503014564514,0.8569823503494263,0.8344358801841736,0.8177328109741211,0.7241018414497375,0.8579651713371277,0.6312684416770935,0.413577675819397,0.7497543096542358,0.7159073352813721,0.6916649341583252,0.567523181438446,0.7512601017951965
cgnet,rois,multiclass,50,12pm,0.7874608039855957,0.5993326306343079,0.8522356152534485,0.829656183719635,0.8141236901283264,0.7150520086288452,0.868023693561554,0.6494311690330505,0.4278907477855682,0.74251788854599,0.7088994979858398,0.686516523361206,0.556483268737793,0.7668213844299316
cgnet,rois,multiclass,50,1pm,0.7733231782913208,0.6099991202354431,0.8297269940376282,0.8114655017852783,0.8099042177200317,0.7029169797897339,0.9229199290275574,0.6304212808609009,0.4388480186462402,0.7090029716491699,0.682744562625885,0.6805369853973389,0.5419213175773621,0.8568721413612366
cgnet,rois,multiclass,50,2pm,0.7777564525604248,0.6110325455665588,0.8174156546592712,0.816914439201355,0.8173587918281555,0.7110399603843689,0.9273544549942015,0.6363351345062256,0.4399185478687286,0.6912112832069397,0.6904948353767395,0.6911299824714661,0.5516384840011597,0.8645488023757935
cgnet,rois,multiclass,50,3pm,0.7857802510261536,0.6177031397819519,0.8207898736000061,0.819358229637146,0.8250307440757751,0.7243865132331848,0.9363616108894348,0.6471483111381531,0.4468672275543213,0.6960505843162537,0.6939939260482788,0.7021722197532654,0.5678730607032776,0.8803383111953735
cgnet,rois,multiclass,50,4pm,0.783536970615387,0.6096530556678772,0.8304377794265747,0.8050926327705383,0.7927065491676331,0.6850114464759827,0.9050507545471193,0.6441107988357544,0.4384898543357849,0.7100415229797363,0.6737699508666992,0.6565980911254883,0.520925760269165,0.8265686631202698
cgnet,rois,multiclass,50,5pm,0.7953539490699768,0.6205556988716125,0.8348925113677979,0.8038277626037598,0.795494556427002,0.7047476172447205,0.9026018381118774,0.6602386832237244,0.4498592019081116,0.7165798544883728,0.671999990940094,0.6604324579238892,0.5441005825996399,0.8224925398826599
cgnet,rois,multiclass,50,6pm,0.7884016036987305,0.6124228835105896,0.8434346318244934,0.81793212890625,0.7961961030960083,0.6958878636360168,0.8917670845985413,0.6507119536399841,0.4413613379001617,0.7292580604553223,0.6919502019882202,0.6614001393318176,0.533610463142395,0.8046747446060181
cgnet,rois,multiclass,50,7pm,0.7801689505577087,0.5876703858375549,0.8498978018760681,0.8119899034500122,0.7612372040748596,0.6739548444747925,0.8463201522827148,0.6395713090896606,0.4161000251770019,0.7389759421348572,0.6834873557090759,0.6145141124725342,0.5082442760467529,0.7335832118988037
cgnet,rois,multiclass,50,8pm,0.7766629457473755,0.6001530289649963,0.8400623202323914,0.8222977519035339,0.8045894503593445,0.7037279605865479,0.8898346424102783,0.6348723769187927,0.4287275969982147,0.7242305874824524,0.6982221603393555,0.6730654239654541,0.5428860187530518,0.8015334606170654
cgnet,rois,multiclass,51,8am,0.7848285436630249,0.5833231210708618,0.8689127564430237,0.8470978736877441,0.8316413760185242,0.7464038133621216,0.8478244543075562,0.6458582878112793,0.4117545187473297,0.7682101726531982,0.7347525954246521,0.711803138256073,0.5954101085662842,0.7358466386795044
cgnet,rois,multiclass,51,9am,0.7856462001800537,0.5914692878723145,0.8647916913032532,0.8423429131507874,0.8364338874816895,0.7402883172035217,0.8615357279777527,0.6469665169715881,0.4199193120002746,0.7617911696434021,0.7276272773742676,0.7188538312911987,0.5876649022102356,0.7567525506019592
cgnet,rois,multiclass,51,10am,0.7852925062179565,0.5941299796104431,0.86430823802948,0.8460962772369385,0.8371437191963196,0.7393843531608582,0.8634797930717468,0.6464868783950806,0.4226066172122955,0.7610412240028381,0.7332468628883362,0.7199029922485352,0.5865263938903809,0.7597575783729553
cgnet,rois,multiclass,51,11am,0.7794266939163208,0.591526210308075,0.8705259561538696,0.8501885533332825,0.8393384218215942,0.7329299449920654,0.8704798221588135,0.6385743021965027,0.4199767410755157,0.7707356810569763,0.7394156455993652,0.72315514087677,0.5784447193145752,0.770663321018219
cgnet,rois,multiclass,51,12pm,0.7883691787719727,0.6042590141296387,0.8641710877418518,0.8470664620399475,0.8399412631988525,0.7385877966880798,0.8833205103874207,0.6506678462028503,0.4329306185245514,0.7608286142349243,0.73470538854599,0.7240506410598755,0.5855244994163513,0.7910242080688477
cgnet,rois,multiclass,51,1pm,0.7888778448104858,0.6216182112693787,0.8414795994758606,0.8358690738677979,0.8378130793571472,0.7424933910369873,0.928515613079071,0.6513610482215881,0.4509768187999725,0.7263399362564087,0.7180197834968567,0.7208935618400574,0.5904488563537598,0.8665693998336792
cgnet,rois,multiclass,51,2pm,0.7889164686203003,0.6190463900566101,0.8254571557044983,0.8207924962043762,0.8356693387031555,0.738126814365387,0.9268393516540528,0.6514137387275696,0.448274552822113,0.7027901411056519,0.6960543394088745,0.7177250981330872,0.5849453210830688,0.8636538982391357
cgnet,rois,multiclass,51,3pm,0.794502854347229,0.6233581900596619,0.8302950859069824,0.8240032196044922,0.8400651812553406,0.7476287484169006,0.931666135787964,0.6590665578842163,0.4528107345104217,0.7098329067230225,0.7006849050521851,0.7242348194122314,0.5969705581665039,0.8720739483833313
cgnet,rois,multiclass,51,4pm,0.8051051497459412,0.6316996216773987,0.8453956842422485,0.8338609337806702,0.8477873206138611,0.7457841634750366,0.9185211062431335,0.6737874150276184,0.461667388677597,0.7321951389312744,0.7150612473487854,0.7357906699180603,0.5946218371391296,0.8493195176124573
cgnet,rois,multiclass,51,5pm,0.8028944730758667,0.6278074979782104,0.8518151640892029,0.833993673324585,0.8429840803146362,0.7327733635902405,0.9152885675430298,0.670696496963501,0.4575214684009552,0.7418798208236694,0.7152565717697144,0.7285847067832947,0.5782496929168701,0.8438084125518799
cgnet,rois,multiclass,51,6pm,0.8005791306495667,0.6252676844596863,0.8469497561454773,0.8349697589874268,0.8461401462554932,0.7307342886924744,0.9120620489120485,0.6674714088439941,0.4548286497592926,0.7345297336578369,0.716693639755249,0.7333127856254578,0.5757141709327698,0.838340163230896
cgnet,rois,multiclass,51,7pm,0.7872146964073181,0.5911626219749451,0.8612475395202637,0.8306918740272522,0.8145967721939087,0.7193756699562073,0.8607131838798523,0.6490964889526367,0.4196102619171142,0.7563078999519348,0.7104131579399109,0.6871895790100098,0.5617381930351257,0.7554842233657837
cgnet,rois,multiclass,51,8pm,0.7930178046226501,0.6143538951873779,0.8516311645507812,0.8360424041748047,0.837286651134491,0.7274394631385803,0.9024309515953064,0.6570252180099487,0.44336998462677,0.7416006922721863,0.7182756662368774,0.7201144099235535,0.5716344714164734,0.822208821773529
cgnet,rois,multiclass,52,8am,0.7945553064346313,0.5931834578514099,0.8645325899124146,0.8390307426452637,0.8326138854026794,0.7500348687171936,0.8481085896492004,0.6591387391090393,0.4216494858264923,0.7613891363143921,0.7226985096931458,0.713229238986969,0.6000446677207947,0.7362747192382812
cgnet,rois,multiclass,52,9am,0.8000305891036987,0.6071032881736755,0.8602340221405029,0.8426592946052551,0.8389341235160828,0.7531318068504333,0.8645062446594238,0.6667091250419617,0.4358566701412201,0.7547461986541748,0.7280995845794678,0.7225551605224609,0.6040188074111938,0.7613483667373657
cgnet,rois,multiclass,52,10am,0.7935476303100586,0.6034708023071289,0.8652255535125732,0.8463171124458313,0.83681321144104,0.7508608102798462,0.869088351726532,0.6577529907226562,0.4321218729019165,0.7624648213386536,0.733578622341156,0.7194143533706665,0.6011025905609131,0.7684847116470337
