CNN Model,Input Type,Target Type,Trial,Day,Hour,F1 Score,Jaccard Index,TP,FP,FN,TN
cgnet,rois,binary,1,8am,1,0.8783831596374512,0.7831401228904724,1939255,55,974,3716
cgnet,rois,binary,1,9am,1,0.8943241834640503,0.8088484406471252,1939276,34,869,3821
cgnet,rois,binary,1,10am,1,0.8907385468482971,0.8030014634132385,1939269,41,891,3799
cgnet,rois,binary,1,11am,1,0.9054899215698242,0.827301561832428,1939275,35,781,3909
cgnet,rois,binary,1,12pm,1,0.8973641395568848,0.8138354420661926,1939273,37,843,3847
cgnet,rois,binary,1,1pm,1,0.8757438659667969,0.778954029083252,1939277,33,1011,3679
cgnet,rois,binary,1,2pm,1,0.8765432238578796,0.7802197933197021,1939268,42,998,3692
cgnet,rois,binary,1,3pm,1,0.8929117321968079,0.8065406680107117,1939291,19,892,3798
cgnet,rois,binary,1,4pm,1,0.8984765410423279,0.8156672120094299,1939264,46,827,3863
cgnet,rois,binary,1,5pm,1,0.9066016674041748,0.8291596174240112,1939288,22,783,3907
cgnet,rois,binary,1,6pm,1,0.8952714800834656,0.8103994727134705,1939269,41,856,3834
cgnet,rois,binary,1,7pm,1,0.8957969546318054,0.8112610578536987,1939258,52,843,3847
cgnet,rois,binary,1,8pm,1,0.8822487592697144,0.7893068194389343,1939268,42,955,3735
cgnet,rois,binary,1,8am,2,0.9676631093025208,0.9373520612716676,1910208,536,1581,31675
cgnet,rois,binary,1,9am,2,0.9711591601371764,0.9439352750778198,1910503,241,1637,31619
cgnet,rois,binary,1,10am,2,0.9709333777427672,0.9435087442398072,1910632,112,1773,31483
cgnet,rois,binary,1,11am,2,0.972609281539917,0.9466790556907654,1910561,183,1600,31656
cgnet,rois,binary,1,12pm,2,0.97111177444458,0.943845808506012,1910592,152,1724,31532
cgnet,rois,binary,1,1pm,2,0.9706156849861144,0.9429090023040771,1910387,357,1562,31694
cgnet,rois,binary,1,2pm,2,0.971790850162506,0.9451295137405396,1910266,478,1373,31883
cgnet,rois,binary,1,3pm,2,0.9701970815658568,0.9421191811561584,1909930,814,1158,32098
cgnet,rois,binary,1,4pm,2,0.9731109142303468,0.9476299285888672,1910393,351,1409,31847
cgnet,rois,binary,1,5pm,2,0.9665814638137816,0.935324251651764,1909845,899,1310,31946
cgnet,rois,binary,1,6pm,2,0.9705125689506532,0.9427143335342408,1910187,557,1380,31876
cgnet,rois,binary,1,7pm,2,0.969584047794342,0.9409638047218324,1910258,486,1506,31750
cgnet,rois,binary,1,8pm,2,0.9692258834838868,0.9402892589569092,1910120,624,1399,31857
cgnet,rois,binary,1,8am,3,0.976963758468628,0.9549649953842164,1887333,931,1621,54115
cgnet,rois,binary,1,9am,3,0.9815511703491212,0.9637706875801086,1888106,158,1867,53869
cgnet,rois,binary,1,10am,3,0.979800581932068,0.9604009985923768,1888140,124,2088,53648
cgnet,rois,binary,1,11am,3,0.9788426160812378,0.958561897277832,1888037,227,2092,53644
cgnet,rois,binary,1,12pm,3,0.9780275225639344,0.9569998383522034,1888070,194,2211,53525
cgnet,rois,binary,1,1pm,3,0.9749847650527954,0.9511905312538148,1887597,667,2086,53650
cgnet,rois,binary,1,2pm,3,0.9734471440315248,0.948267936706543,1887362,902,2028,53708
cgnet,rois,binary,1,3pm,3,0.9737284183502196,0.9488018751144408,1886869,1395,1530,54206
cgnet,rois,binary,1,4pm,3,0.9748719930648804,0.9509758949279784,1887436,828,1945,53791
cgnet,rois,binary,1,5pm,3,0.971249520778656,0.9441059827804564,1886874,1390,1803,53933
cgnet,rois,binary,1,6pm,3,0.9758542776107788,0.9528471231460572,1887206,1058,1620,54116
cgnet,rois,binary,1,7pm,3,0.9751309156417848,0.9514687657356262,1887150,1114,1645,54091
cgnet,rois,binary,1,8pm,3,0.9737723469734192,0.9488853216171264,1886854,1410,1511,54225
cgnet,rois,binary,1,8am,4,0.9808500409126282,0.9624197483062744,1864703,964,2016,76317
cgnet,rois,binary,1,9am,4,0.9814093112945556,0.9634972214698792,1864828,839,2051,76282
cgnet,rois,binary,1,10am,4,0.9830545783042908,0.9666738510131836,1865143,524,2104,76229
cgnet,rois,binary,1,11am,4,0.9824013710021972,0.9654114246368408,1865130,537,2191,76142
cgnet,rois,binary,1,12pm,4,0.981797993183136,0.9642467498779296,1865126,541,2279,76054
cgnet,rois,binary,1,1pm,4,0.9797040224075316,0.9602155089378356,1864748,919,2234,76099
cgnet,rois,binary,1,2pm,4,0.979845941066742,0.960488259792328,1864530,1137,2003,76330
cgnet,rois,binary,1,3pm,4,0.9783252477645874,0.9575701951980592,1863797,1870,1533,76800
cgnet,rois,binary,1,4pm,4,0.9819480776786804,0.9645363092422484,1864482,1185,1635,76698
cgnet,rois,binary,1,5pm,4,0.9787432551383972,0.9583713412284852,1863983,1684,1647,76686
cgnet,rois,binary,1,6pm,4,0.9803736209869384,0.9615028500556946,1864124,1543,1532,76801
cgnet,rois,binary,1,7pm,4,0.9831339120864868,0.9668272733688354,1864718,949,1681,76652
cgnet,rois,binary,1,8pm,4,0.981876254081726,0.9643977880477904,1864314,1353,1484,76849
cgnet,rois,binary,1,8am,5,0.9837839603424072,0.9680854082107544,1844735,1073,2095,96097
cgnet,rois,binary,1,9am,5,0.9837191700935364,0.967960000038147,1844749,1059,2121,96071
cgnet,rois,binary,1,10am,5,0.9855409264564514,0.9714940786361694,1844968,840,1983,96209
cgnet,rois,binary,1,11am,5,0.9838331937789916,0.9681808352470398,1844563,1245,1919,96273
cgnet,rois,binary,1,12pm,5,0.9829018115997314,0.9663784503936768,1844183,1625,1731,96461
cgnet,rois,binary,1,1pm,5,0.9826853275299072,0.9659600853919984,1844558,1250,2135,96057
cgnet,rois,binary,1,2pm,5,0.9819740653038024,0.9645864963531494,1844151,1657,1879,96313
cgnet,rois,binary,1,3pm,5,0.980432629585266,0.9616163372993468,1843775,2033,1814,96378
cgnet,rois,binary,1,4pm,5,0.9836866855621338,0.9678971171379088,1844227,1581,1622,96570
cgnet,rois,binary,1,5pm,5,0.9805386662483216,0.961820423603058,1843737,2071,1757,96435
cgnet,rois,binary,1,6pm,5,0.9823442697525024,0.9653011560440063,1843795,2013,1464,96728
cgnet,rois,binary,1,7pm,5,0.9832875728607178,0.9671245813369752,1844199,1609,1672,96520
cgnet,rois,binary,1,8pm,5,0.983262836933136,0.9670767188072203,1844253,1555,1729,96463
cgnet,rois,binary,1,8am,6,0.982839822769165,0.9662586450576782,1821776,1833,2291,118100
cgnet,rois,binary,1,9am,6,0.9843011498451232,0.9690876007080078,1822269,1340,2423,117968
cgnet,rois,binary,1,10am,6,0.9866973757743835,0.973743975162506,1822923,686,2493,117898
cgnet,rois,binary,1,11am,6,0.9858487844467164,0.9720925092697144,1822599,1010,2378,118013
cgnet,rois,binary,1,12pm,6,0.9846076965332032,0.9696820378303528,1822422,1187,2499,117892
cgnet,rois,binary,1,1pm,6,0.9844150543212892,0.969308376312256,1822110,1499,2242,118149
cgnet,rois,binary,1,2pm,6,0.983752429485321,0.9680243730545044,1821782,1827,2081,118310
cgnet,rois,binary,1,3pm,6,0.9826279878616332,0.9658492803573608,1821660,1949,2229,118162
cgnet,rois,binary,1,4pm,6,0.9848135113716124,0.970081388950348,1821735,1874,1784,118607
cgnet,rois,binary,1,5pm,6,0.9835559725761414,0.9676440358161926,1821735,1874,2082,118309
cgnet,rois,binary,1,6pm,6,0.9835277795791626,0.9675894379615784,1821756,1853,2109,118282
cgnet,rois,binary,1,7pm,6,0.9834223389625548,0.9673853516578674,1821693,1916,2073,118318
cgnet,rois,binary,1,8pm,6,0.982639491558075,0.9658714532852172,1821639,1970,2206,118185
cgnet,rois,binary,1,8am,7,0.9820281863212584,0.964690923690796,1805707,2278,2605,133410
cgnet,rois,binary,1,9am,7,0.9823281168937684,0.9652699828147888,1805935,2050,2745,133270
cgnet,rois,binary,1,10am,7,0.9823516607284546,0.9653154015541076,1805783,2202,2592,133423
cgnet,rois,binary,1,11am,7,0.9828353524208068,0.9662500023841858,1805837,2148,2515,133500
cgnet,rois,binary,1,12pm,7,0.982644021511078,0.9658802151679992,1805957,2028,2682,133333
cgnet,rois,binary,1,1pm,7,0.983629047870636,0.9677854776382446,1806174,1811,2629,133386
cgnet,rois,binary,1,2pm,7,0.9847414493560792,0.9699415564537048,1806102,1883,2262,133753
cgnet,rois,binary,1,3pm,7,0.983145833015442,0.9668503999710084,1805748,2237,2346,133669
cgnet,rois,binary,1,4pm,7,0.9848693013191224,0.9701896905899048,1805927,2058,2058,133957
cgnet,rois,binary,1,5pm,7,0.9808359146118164,0.9623925685882568,1805038,2947,2279,133736
cgnet,rois,binary,1,6pm,7,0.983571469783783,0.9676740765571594,1805721,2264,2206,133809
cgnet,rois,binary,1,7pm,7,0.9831449389457704,0.966848611831665,1805695,2290,2295,133720
cgnet,rois,binary,1,8pm,7,0.9821410775184632,0.9649088382720948,1805646,2339,2516,133499
cgnet,rois,binary,1,8am,8,0.9826881289482116,0.9659653902053832,1788658,2332,2955,150055
cgnet,rois,binary,1,9am,8,0.9839944243431092,0.968493103981018,1789018,1972,2911,150099
cgnet,rois,binary,1,10am,8,0.983931601047516,0.9683713912963868,1788824,2166,2742,150268
cgnet,rois,binary,1,11am,8,0.9832590222358704,0.9670693278312684,1788704,2286,2828,150182
cgnet,rois,binary,1,12pm,8,0.983005166053772,0.9665783643722534,1788472,2518,2680,150330
cgnet,rois,binary,1,1pm,8,0.981683909893036,0.9640267491340636,1788301,2689,2912,150098
cgnet,rois,binary,1,2pm,8,0.9827703833580016,0.9661244750022888,1788578,2412,2853,150157
cgnet,rois,binary,1,3pm,8,0.9786366820335388,0.9581670165061952,1787927,3063,3466,149544
cgnet,rois,binary,1,5pm,8,0.9837018847465516,0.9679265022277832,1789168,1822,3144,149866
cgnet,rois,binary,1,6pm,8,0.9833943843841552,0.9673312902450562,1788928,2062,3004,150006
cgnet,rois,binary,1,7pm,8,0.9828695058822632,0.966315984725952,1788674,2316,2916,150094
cgnet,rois,binary,1,8pm,8,0.9842844605445862,0.9690552353858948,1789111,1879,2914,150096
cgnet,rois,binary,1,8am,9,0.9810584783554076,0.9628212451934814,1766829,3426,3161,170584
cgnet,rois,binary,1,9am,9,0.9814085960388184,0.9634958505630492,1767116,3139,3318,170427
cgnet,rois,binary,1,10am,9,0.9830507636070251,0.9666664600372314,1767871,2384,3487,170258
cgnet,rois,binary,1,11am,9,0.984083354473114,0.9686654806137084,1767677,2578,2947,170798
cgnet,rois,binary,1,12pm,9,0.9813119173049928,0.9633095264434814,1767142,3113,3376,170369
cgnet,rois,binary,1,1pm,9,0.9835849404335022,0.9677000641822816,1767684,2571,3124,170621
cgnet,rois,binary,1,2pm,9,0.983240008354187,0.9670326113700868,1767462,2793,3027,170718
cgnet,rois,binary,1,3pm,9,0.9835566878318788,0.9676453471183776,1767302,2953,2764,170981
cgnet,rois,binary,1,4pm,9,0.9847185015678406,0.9698970317840576,1767406,2849,2467,171278
cgnet,rois,binary,1,5pm,9,0.9803426265716552,0.9614432454109192,1766314,3941,2910,170835
cgnet,rois,binary,1,6pm,9,0.9819447994232178,0.9645299911499025,1766808,3447,2838,170907
cgnet,rois,binary,1,7pm,9,0.9837350845336914,0.9679908156394958,1767457,2798,2853,170892
cgnet,rois,binary,1,8pm,9,0.982524871826172,0.9656500816345216,1766940,3315,2767,170978
cgnet,rois,binary,1,8am,10,0.9808932542800904,0.9625029563903807,1741824,3483,4098,194595
cgnet,rois,binary,1,9am,10,0.9816043972969056,0.9638734459877014,1741822,3485,3819,194874
cgnet,rois,binary,1,11am,10,0.9813469648361206,0.963377058506012,1741859,3448,3955,194738
cgnet,rois,binary,1,12pm,10,0.9823390245437622,0.9652910828590392,1741977,3330,3682,195011
cgnet,rois,binary,1,1pm,10,0.9827160239219666,0.9660193920135498,1742032,3275,3588,195105
cgnet,rois,binary,1,2pm,10,0.98109370470047,0.9628890156745912,1741607,3700,3811,194882
cgnet,rois,binary,1,3pm,10,0.9809776544570924,0.9626654982566832,1741667,3640,3914,194779
cgnet,rois,binary,1,4pm,10,0.9833484888076782,0.967242419719696,1742001,3306,3311,195382
cgnet,rois,binary,1,5pm,10,0.9823673963546752,0.9653457999229432,1741831,3476,3530,195163
cgnet,rois,binary,1,6pm,10,0.9827303290367126,0.9660470485687256,1741720,3587,3281,195412
cgnet,rois,binary,1,7pm,10,0.9827852845191956,0.9661532640457152,1741942,3365,3474,195219
cgnet,rois,binary,1,8pm,10,0.9829037189483644,0.9663822054862976,1741875,3432,3363,195330
cgnet,rois,binary,1,8am,11,0.9821541905403136,0.964934229850769,1715943,4042,3955,220060
cgnet,rois,binary,1,9am,11,0.9812142848968506,0.9631213545799256,1715738,4247,4171,219844
cgnet,rois,binary,1,10am,11,0.9816418290138244,0.9639455676078796,1715651,4334,3899,220116
cgnet,rois,binary,1,11am,11,0.9828170537948608,0.966214656829834,1715824,4161,3548,220467
cgnet,rois,binary,1,12pm,11,0.9835895895957948,0.9677091240882874,1716041,3944,3417,220598
cgnet,rois,binary,1,1pm,11,0.9839404225349426,0.9683884978294371,1716203,3782,3419,220596
cgnet,rois,binary,1,2pm,11,0.983076274394989,0.9667158126831056,1716054,3931,3656,220359
cgnet,rois,binary,1,3pm,11,0.9831456542015076,0.9668501019477844,1715915,4070,3491,220524
cgnet,rois,binary,1,4pm,11,0.982011079788208,0.9646579623222352,1715858,4127,3936,220079
cgnet,rois,binary,1,5pm,11,0.9822137951850892,0.9650492668151855,1716022,3963,4005,220010
cgnet,rois,binary,1,6pm,11,0.9822521805763244,0.9651233553886414,1715939,4046,3908,220107
cgnet,rois,binary,1,7pm,11,0.9833062887191772,0.9671608209609984,1716071,3914,3571,220444
cgnet,rois,binary,1,8pm,11,0.9845791459083556,0.9696267247200012,1716267,3718,3199,220816
cgnet,rois,binary,1,8am,12,0.9856142401695251,0.9716364741325378,1699954,3771,3151,237124
cgnet,rois,binary,1,9am,12,0.9872674345970154,0.9748550653457642,1700412,3313,2812,237463
cgnet,rois,binary,1,10am,12,0.9896835684776306,0.9795778393745422,1701861,1864,3081,237194
cgnet,rois,binary,1,11am,12,0.9889148473739624,0.9780727624893188,1701653,2072,3242,237033
cgnet,rois,binary,1,12pm,12,0.9878202676773072,0.9759336113929749,1701213,2512,3331,236944
cgnet,rois,binary,1,1pm,12,0.987848937511444,0.975989580154419,1701147,2578,3253,237022
cgnet,rois,binary,1,2pm,12,0.9861441254615784,0.9726670384407043,1700192,3533,3131,237144
cgnet,rois,binary,1,3pm,12,0.9849838018417358,0.9704119563102722,1699408,4317,2920,237355
cgnet,rois,binary,1,4pm,12,0.9883534908294678,0.9769750833511353,1700568,3157,2448,237827
cgnet,rois,binary,1,5pm,12,0.9821173548698424,0.964863121509552,1698190,5535,3102,237173
cgnet,rois,binary,1,6pm,12,0.9857977032661438,0.9719931483268738,1699810,3915,2924,237351
cgnet,rois,binary,1,7pm,12,0.9871428608894348,0.9746121168136596,1700813,2912,3262,237013
cgnet,rois,binary,1,8pm,12,0.9867830276489258,0.973910927772522,1700220,3505,2855,237420
cgnet,rois,binary,1,8am,13,0.987667679786682,0.975635826587677,1672741,3428,3181,264650
cgnet,rois,binary,1,9am,13,0.9885175228118896,0.977295696735382,1673170,2999,3150,264681
cgnet,rois,binary,1,10am,13,0.9893803000450134,0.978983759880066,1673828,2341,3337,264494
cgnet,rois,binary,1,11am,13,0.9882147908210754,0.9767041206359864,1673394,2775,3529,264302
cgnet,rois,binary,1,12pm,13,0.98794025182724,0.976167857646942,1673483,2686,3761,264070
cgnet,rois,binary,1,1pm,13,0.986977517604828,0.9742897748947144,1672668,3501,3475,264356
cgnet,rois,binary,1,2pm,13,0.9873115420341492,0.974941074848175,1672520,3649,3154,264677
cgnet,rois,binary,1,3pm,13,0.9858831763267516,0.9721593260765076,1671988,4181,3392,264439
cgnet,rois,binary,1,4pm,13,0.9881519079208374,0.9765812158584596,1672252,3917,2447,265384
cgnet,rois,binary,1,5pm,13,0.9859264492988586,0.9722435474395752,1671415,4754,2812,265019
cgnet,rois,binary,1,6pm,13,0.9866358041763306,0.973624050617218,1671934,4235,2941,264890
cgnet,rois,binary,1,7pm,13,0.9860926270484924,0.972566783428192,1671812,4357,3110,264721
cgnet,rois,binary,1,8pm,13,0.9860941767692566,0.9725698232650756,1671818,4351,3115,264716
cgnet,rois,binary,1,9am,14,0.9889519214630128,0.9781453609466552,1660033,2943,3263,277761
cgnet,rois,binary,1,10am,14,0.9893383979797364,0.978901743888855,1660517,2459,3522,277502
cgnet,rois,binary,1,11am,14,0.9884592294692992,0.9771817922592164,1660279,2697,3777,277247
cgnet,rois,binary,1,12pm,14,0.9864927530288696,0.9733455181121826,1658982,3994,3603,277421
cgnet,rois,binary,1,1pm,14,0.9864182472229004,0.9732004404067992,1658995,3981,3657,277367
cgnet,rois,binary,1,2pm,14,0.987463653087616,0.9752377271652222,1659091,3885,3170,277854
cgnet,rois,binary,1,3pm,14,0.9873348474502563,0.974986493587494,1659034,3942,3186,277838
cgnet,rois,binary,1,4pm,14,0.9879204630851746,0.9761292338371276,1659091,3885,2916,278108
cgnet,rois,binary,1,5pm,14,0.9866312146186828,0.9736151695251464,1658533,4443,3089,277935
cgnet,rois,binary,1,6pm,14,0.987805187702179,0.9759042263031006,1659054,3922,2944,278080
cgnet,rois,binary,1,7pm,14,0.9872766137123108,0.9748729467391968,1658929,4047,3116,277908
cgnet,rois,binary,1,8pm,14,0.98780357837677,0.9759010076522828,1659216,3760,3103,277921
cgnet,rois,binary,1,8am,15,0.9848437309265136,0.970139980316162,1629767,5496,3887,304850
cgnet,rois,binary,1,9am,15,0.98775315284729,0.9758026003837584,1631487,3776,3786,304951
cgnet,rois,binary,1,10am,15,0.988538920879364,0.9773375391960144,1631854,3409,3665,305072
cgnet,rois,binary,1,11am,15,0.9897638559341432,0.9797351956367492,1632623,2640,3670,305067
cgnet,rois,binary,1,12pm,15,0.9892802238464355,0.978787899017334,1632197,3066,3548,305189
cgnet,rois,binary,1,1pm,15,0.9876338243484496,0.9755697250366212,1631232,4031,3610,305127
cgnet,rois,binary,1,2pm,15,0.987117886543274,0.9745634198188782,1630868,4395,3570,305167
cgnet,rois,binary,1,3pm,15,0.9869118928909302,0.9741619229316713,1630509,4754,3346,305391
cgnet,rois,binary,1,4pm,15,0.9852092266082764,0.9708495736122132,1629802,5461,3698,305039
cgnet,rois,binary,1,5pm,15,0.9855716228485109,0.9715536832809448,1629935,5328,3606,305131
cgnet,rois,binary,1,6pm,15,0.9859402775764464,0.9722704291343688,1630111,5152,3552,305185
cgnet,rois,binary,1,7pm,15,0.9851471185684204,0.9707289934158324,1629798,5465,3732,305005
cgnet,rois,binary,1,8pm,15,0.9857309460639954,0.9718633890151978,1629890,5373,3465,305272
cgnet,rois,binary,1,9am,16,0.98762184381485,0.9755463600158693,1609203,4558,3629,326610
cgnet,rois,binary,1,10am,16,0.9897417426109314,0.979691743850708,1610490,3271,3502,326737
cgnet,rois,binary,1,11am,16,0.9885000586509703,0.9772616624832152,1609939,3822,3774,326465
cgnet,rois,binary,1,12pm,16,0.9878236651420592,0.9759402275085448,1609541,4220,3827,326412
cgnet,rois,binary,1,1pm,16,0.9865478873252868,0.9734528064727784,1608936,4825,4070,326169
cgnet,rois,binary,1,2pm,16,0.9871834516525269,0.9746913313865662,1609016,4745,3733,326506
cgnet,rois,binary,1,3pm,16,0.9861423373222352,0.9726635217666626,1608368,5393,3782,326457
cgnet,rois,binary,1,4pm,16,0.9856376051902772,0.9716818928718568,1608031,5730,3784,326455
cgnet,rois,binary,1,5pm,16,0.985819935798645,0.9720364212989808,1608170,5591,3800,326439
cgnet,rois,binary,1,6pm,16,0.9856058359146118,0.9716202020645142,1608092,5669,3864,326375
cgnet,rois,binary,1,7pm,16,0.9854108095169068,0.9712411761283876,1608103,5658,4002,326237
cgnet,rois,binary,1,8pm,16,0.98631751537323,0.9730044007301332,1608427,5334,3725,326514
cgnet,rois,binary,1,8am,17,0.9852107763290404,0.9708526134490968,1582904,5927,4598,350571
cgnet,rois,binary,1,9am,17,0.9854846000671388,0.971384584903717,1582831,6000,4335,350834
cgnet,rois,binary,1,10am,17,0.9877459406852722,0.9757885336875916,1584129,4702,4011,351158
cgnet,rois,binary,1,11am,17,0.9882893562316896,0.9768497943878174,1584694,4137,4181,350988
cgnet,rois,binary,1,12pm,17,0.987821102142334,0.9759352803230286,1584137,4694,3966,351203
cgnet,rois,binary,1,1pm,17,0.986494779586792,0.9733494520187378,1583857,4974,4624,350545
cgnet,rois,binary,1,2pm,17,0.9862751960754396,0.9729220271110536,1583412,5419,4345,350824
cgnet,rois,binary,1,3pm,17,0.9863007068634032,0.9729716777801514,1583082,5749,4006,351163
cgnet,rois,binary,1,4pm,17,0.9864952564239502,0.9733503460884094,1583282,5549,4064,351105
cgnet,rois,binary,1,5pm,17,0.9864309430122375,0.973225235939026,1583063,5768,3896,351273
cgnet,rois,binary,1,6pm,17,0.9866997003555298,0.9737485647201538,1583067,5764,3711,351458
cgnet,rois,binary,1,7pm,17,0.9868246912956238,0.9739920496940612,1583187,5644,3740,351429
cgnet,rois,binary,1,8pm,17,0.9867475032806396,0.973841667175293,1583388,5443,3990,351179
cgnet,rois,binary,1,8am,18,0.985568344593048,0.9715473651885986,1560064,6658,4266,373012
cgnet,rois,binary,1,9am,18,0.9871973395347596,0.9747183918952942,1560599,6123,3570,373708
cgnet,rois,binary,1,10am,18,0.9878088235855104,0.9759113192558287,1561414,5308,3908,373370
cgnet,rois,binary,1,11am,18,0.9890484809875488,0.9783342480659484,1562292,4430,3840,373438
cgnet,rois,binary,1,12pm,18,0.9882932901382446,0.9768575429916382,1562018,4704,4136,373142
cgnet,rois,binary,1,1pm,18,0.9879465103149414,0.976180136203766,1561798,4924,4180,373098
cgnet,rois,binary,1,2pm,18,0.9880127906799316,0.976309597492218,1561567,5155,3905,373373
cgnet,rois,binary,1,3pm,18,0.9869819283485411,0.9742984771728516,1560599,6123,3731,373547
cgnet,rois,binary,1,4pm,18,0.988882839679718,0.97801011800766,1561188,5534,2884,374394
cgnet,rois,binary,1,5pm,18,0.9854115843772888,0.9712426662445068,1559437,7285,3774,373504
cgnet,rois,binary,1,6pm,18,0.9870140552520752,0.9743610620498656,1560599,6123,3707,373571
cgnet,rois,binary,1,7pm,18,0.9879887700080872,0.9762626886367798,1561227,5495,3591,373687
cgnet,rois,binary,1,8pm,18,0.9877606630325316,0.975817322731018,1560957,5765,3498,373780
cgnet,rois,binary,1,9am,19,0.986948788166046,0.9742339253425598,1541766,6387,3977,391870
cgnet,rois,binary,1,10am,19,0.9875330924987792,0.975373148918152,1541837,6316,3588,392259
cgnet,rois,binary,1,11am,19,0.9878283739089966,0.97594952583313,1542220,5933,3730,392117
cgnet,rois,binary,1,12pm,19,0.987141251564026,0.9746089577674866,1541811,6342,3870,391977
cgnet,rois,binary,1,1pm,19,0.9873546361923218,0.9750250577926636,1542077,6076,3962,391885
cgnet,rois,binary,1,2pm,19,0.987568974494934,0.9754432439804076,1541911,6242,3632,392215
cgnet,rois,binary,1,3pm,19,0.9870088696479796,0.974350929260254,1541763,6390,3927,391920
cgnet,rois,binary,1,4pm,19,0.9879623055458068,0.9762109518051147,1542176,5977,3582,392265
cgnet,rois,binary,1,5pm,19,0.98773592710495,0.97576904296875,1542035,6118,3622,392225
cgnet,rois,binary,1,6pm,19,0.987828016281128,0.9759487509727478,1542025,6128,3540,392307
cgnet,rois,binary,1,8am,20,0.9873713850975036,0.9750577807426452,1524911,6672,3781,408636
cgnet,rois,binary,1,8am,21,0.8621675372123718,0.7577279806137085,1938824,27,1227,3922
cgnet,rois,binary,1,9am,21,0.879369854927063,0.784710168838501,1938807,44,1074,4075
cgnet,rois,binary,1,10am,21,0.8760738968849182,0.7794764041900635,1938767,84,1070,4079
cgnet,rois,binary,1,11am,21,0.8737362623214722,0.7757830619812012,1938764,87,1087,4062
cgnet,rois,binary,1,12pm,21,0.8846982717514038,0.7932367324829102,1938825,26,1044,4105
cgnet,rois,binary,1,1pm,21,0.8817111253738403,0.7884466648101807,1938824,27,1068,4081
cgnet,rois,binary,1,2pm,21,0.8795754909515381,0.7850376963615417,1938827,24,1088,4061
cgnet,rois,binary,1,3pm,21,0.8704674243927002,0.770643949508667,1938829,22,1164,3985
cgnet,rois,binary,1,4pm,21,0.8788434863090515,0.7838721871376038,1938804,47,1076,4073
cgnet,rois,binary,1,5pm,21,0.8598172068595886,0.7541046738624573,1938823,28,1245,3904
cgnet,rois,binary,1,6pm,21,0.8756465315818787,0.7788000702857971,1938783,68,1086,4063
cgnet,rois,binary,1,7pm,21,0.8836308717727661,0.7915221452713013,1938810,41,1041,4108
cgnet,rois,binary,1,8pm,21,0.8703320622444153,0.7704317569732666,1938812,39,1152,3997
cgnet,rois,binary,1,8am,22,0.9638771414756776,0.9302730560302734,1906095,733,1910,35262
cgnet,rois,binary,1,9am,22,0.9658972024917604,0.9340437054634094,1905899,929,1584,35588
cgnet,rois,binary,1,10am,22,0.9679198265075684,0.9378339648246764,1906198,630,1720,35452
cgnet,rois,binary,1,11am,22,0.9680759310722352,0.938127100467682,1906326,502,1829,35343
cgnet,rois,binary,1,12pm,22,0.9668205976486206,0.9357722997665404,1906306,522,1899,35273
cgnet,rois,binary,1,1pm,22,0.9673234820365906,0.9367148876190186,1906266,562,1826,35346
cgnet,rois,binary,1,2pm,22,0.9686224460601808,0.9391541481018066,1906216,612,1687,35485
cgnet,rois,binary,1,3pm,22,0.9678784608840942,0.9377562403678894,1906197,631,1722,35450
cgnet,rois,binary,1,4pm,22,0.96456378698349,0.931553065776825,1905766,1062,1555,35617
cgnet,rois,binary,1,5pm,22,0.9622917175292968,0.9273239970207214,1906037,791,1968,35204
cgnet,rois,binary,1,6pm,22,0.9658764600753784,0.9340049624443054,1905982,846,1663,35509
cgnet,rois,binary,1,7pm,22,0.9671621322631836,0.9364123940467834,1906131,697,1711,35461
cgnet,rois,binary,1,8pm,22,0.9658555388450624,0.9339657425880432,1906050,778,1728,35444
cgnet,rois,binary,1,8am,23,0.972873866558075,0.947180449962616,1879592,1424,1978,61006
cgnet,rois,binary,1,9am,23,0.9713210463523864,0.9442411661148072,1879221,1795,1817,61167
cgnet,rois,binary,1,10am,23,0.9758850336074828,0.9529057145118712,1879661,1355,1675,61309
cgnet,rois,binary,1,11am,23,0.976444661617279,0.9539735317230223,1879863,1153,1799,61185
cgnet,rois,binary,1,12pm,23,0.9759534001350404,0.95303612947464,1879823,1193,1821,61163
cgnet,rois,binary,1,1pm,23,0.9751200079917908,0.9514479637145996,1879842,1174,1941,61043
cgnet,rois,binary,1,2pm,23,0.9738060235977172,0.9489493370056152,1879613,1403,1884,61100
cgnet,rois,binary,1,3pm,23,0.9739271998405457,0.9491794109344482,1879046,1970,1331,61653
cgnet,rois,binary,1,4pm,23,0.970800518989563,0.9432579278945924,1879198,1818,1859,61125
cgnet,rois,binary,1,5pm,23,0.971077799797058,0.9437816143035888,1879128,1888,1759,61225
cgnet,rois,binary,1,6pm,23,0.9748794436454772,0.9509900808334352,1879156,1860,1318,61666
cgnet,rois,binary,1,7pm,23,0.9753702878952026,0.951924741268158,1879393,1623,1483,61501
cgnet,rois,binary,1,8pm,23,0.974918782711029,0.9510648846626282,1879159,1857,1316,61668
cgnet,rois,binary,1,8am,24,0.9745672941207886,0.9503961801528932,1843786,2520,2451,95243
cgnet,rois,binary,1,9am,24,0.9748437404632568,0.9509221315383912,1843853,2453,2462,95232
cgnet,rois,binary,1,10am,24,0.975366234779358,0.9519169330596924,1843736,2570,2251,95443
cgnet,rois,binary,1,11am,24,0.9757516384124756,0.9526514410972596,1843828,2478,2265,95429
