CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
unet,full,multiclass,1,22,8am,0.8949169516563416,0.7044039368629456,0.8946699500083923,0.818763017654419,0.8287941813468933,0.5958826541900635,0.2251014709472656,0.8098187446594238,0.5436909794807434,0.809414267539978,0.6931403875350952,0.7076417803764343,0.4243823587894439,0.1268249750137329
unet,full,multiclass,1,22,9am,0.9221935272216796,0.7455744743347168,0.88292396068573,0.7805326581001282,0.8050963878631592,0.7129899859428406,0.0906742438673973,0.8556207418441772,0.5943552851676941,0.7903884053230286,0.640060305595398,0.6737751960754395,0.5539894104003906,0.0474901907145977
unet,full,multiclass,1,22,10am,0.9236536026000975,0.7468918561935425,0.8732327818870544,0.7880858778953552,0.8237891793251038,0.7100686430931091,0.0792666226625442,0.858137845993042,0.5960314273834229,0.7749894857406616,0.6502819657325745,0.700375497341156,0.5504700541496277,0.0412689335644245
unet,full,multiclass,1,22,11am,0.9130869507789612,0.7232411503791809,0.8790903687477112,0.792144775390625,0.814392626285553,0.7082614898681641,0.07438226044178,0.8400735855102539,0.5664665699005127,0.7842651605606079,0.6558275818824768,0.6868990659713745,0.5483009815216064,0.038627739995718
unet,full,multiclass,1,22,1pm,0.9071673154830932,0.7064110636711121,0.8966891765594482,0.8236481547355652,0.8455683588981628,0.7469689846038818,0.0614785328507423,0.8301063179969788,0.5460862517356873,0.8127257823944092,0.7001716494560242,0.732454240322113,0.5961296558380127,0.0317141376435756
unet,full,multiclass,1,22,2pm,0.8945583701133728,0.698391854763031,0.9088515043258668,0.8522083163261414,0.8538065552711487,0.7491866946220398,0.1183242723345756,0.8092316389083862,0.5365607738494873,0.8329311013221741,0.7424765229225159,0.7449061274528503,0.5989596247673035,0.0628823935985565
unet,full,multiclass,1,22,3pm,0.8819472789764404,0.6765894889831543,0.8963011503219604,0.8291152119636536,0.8480111956596375,0.7278143763542175,0.1142238080501556,0.7888243794441223,0.511246919631958,0.8120884895324707,0.708109974861145,0.736128032207489,0.5720975995063782,0.0605712421238422
unet,full,multiclass,1,22,4pm,0.8973620533943176,0.7009418606758118,0.9002372622489929,0.8242217898368835,0.8234586119651794,0.6640866994857788,0.1017711535096168,0.8138319849967957,0.5395770072937012,0.818574070930481,0.7010011076927185,0.6998976469039917,0.4971031248569488,0.0536137446761131
unet,full,multiclass,1,22,5pm,0.897680401802063,0.7019216418266296,0.8896939754486084,0.8237982988357544,0.8404634594917297,0.6964256763458252,0.1157572269439697,0.8143559098243713,0.5407389998435974,0.8013051152229309,0.7003886699676514,0.7248270511627197,0.5342431664466858,0.0614343471825122
unet,full,multiclass,1,22,6pm,0.8986790776252747,0.7055845260620117,0.9018821120262146,0.8383838534355164,0.8417310118675232,0.7184732556343079,0.1212470158934593,0.8160010576248169,0.5450989603996277,0.8212981224060059,0.7217391133308411,0.7267146110534668,0.5606385469436646,0.0645359009504318
unet,full,multiclass,1,22,7pm,0.9224705100059508,0.7436785697937012,0.8699885606765747,0.7772284150123596,0.7831781506538391,0.5787827372550964,0.0770129561424255,0.8560976982116699,0.5919492840766907,0.7698935866355896,0.6356284022331238,0.6436259746551514,0.4072443544864654,0.0400486104190349
unet,full,multiclass,1,22,8pm,0.8816758990287781,0.6734058260917664,0.8809260725975037,0.7993787527084351,0.8251582384109497,0.699098527431488,0.104205273091793,0.7883903384208679,0.5076200366020203,0.7871919870376587,0.6658042669296265,0.7023568749427795,0.5373954772949219,0.0549665391445159
unet,full,multiclass,1,23,8am,0.9018154740333556,0.7166281342506409,0.8950429558753967,0.817306399345398,0.8542713522911072,0.6375715732574463,0.3192116022109985,0.8211874961853027,0.5583947896957397,0.8100250959396362,0.6910550594329834,0.7456140518188477,0.4679670333862304,0.1899177730083465
unet,full,multiclass,1,23,9am,0.9231775403022766,0.7468958497047424,0.8788948655128479,0.7953583598136902,0.8468359112739563,0.7252747416496277,0.1536000072956085,0.8573164343833923,0.5960365533828735,0.7839540243148804,0.6602448225021362,0.7343586087226868,0.568965494632721,0.0831889063119888
unet,full,multiclass,1,23,10am,0.9194513559341432,0.737364649772644,0.8751646280288696,0.7766375541687012,0.8355701565742493,0.7170226573944092,0.1345182657241821,0.8509116172790527,0.5839885473251343,0.778037965297699,0.6348385214805603,0.7175788283348083,0.5588740110397339,0.0721091255545616
unet,full,multiclass,1,23,11am,0.9166300296783448,0.725024402141571,0.8991968035697937,0.8451398015022278,0.8667488694190979,0.7320165038108826,0.1127308830618858,0.8460914492607117,0.5686574578285217,0.8168551921844482,0.7318113446235657,0.764833927154541,0.5773075819015503,0.0597322769463062
unet,full,multiclass,1,23,12pm,0.8761656880378723,0.6660877466201782,0.845297634601593,0.791049599647522,0.8523727059364319,0.6929080486297607,0.0534100420773029,0.7796217799186707,0.4993490278720855,0.7320480346679688,0.6543275713920593,0.7427260875701904,0.5301142334938049,0.0274377465248107
unet,full,multiclass,1,23,1pm,0.8950760364532471,0.7015781998634338,0.8995035886764526,0.832766592502594,0.8608665466308594,0.7109779715538025,0.2440313398838043,0.8100793361663818,0.5403314828872681,0.8173616528511047,0.7134533524513245,0.7557204961776733,0.5515639185905457,0.1389724910259246
unet,full,multiclass,1,23,2pm,0.9002376794815063,0.7009135484695435,0.8994342088699341,0.8187370300292969,0.8618296384811401,0.7447681427001953,0.1442776024341583,0.8185747861862183,0.5395434498786926,0.8172470331192017,0.6931030750274658,0.7572062015533447,0.5933310985565186,0.0777474045753479
unet,full,multiclass,1,23,3pm,0.8882216811180115,0.6875008344650269,0.8994918465614319,0.8347437977790833,0.8681604266166687,0.6745184659957886,0.188933327794075,0.7989197969436646,0.5238105058670044,0.8173422813415527,0.7163607478141785,0.7670348882675171,0.5088855624198914,0.104321576654911
unet,full,multiclass,1,23,4pm,0.8948962092399597,0.6962156891822815,0.9027341604232788,0.8356086015701294,0.8413704633712769,0.6821607947349548,0.1667540669441223,0.8097847700119019,0.533996045589447,0.8227123618125916,0.717635452747345,0.7261772751808167,0.5176358222961426,0.0909610986709594
unet,full,multiclass,1,23,5pm,0.8947219252586365,0.6949047446250916,0.8998430371284485,0.848712682723999,0.8675940632820129,0.6722522377967834,0.1698531657457351,0.8094994425773621,0.5324552059173584,0.8179224133491516,0.7371858358383179,0.7661511301994324,0.506310224533081,0.0928084850311279
unet,full,multiclass,1,23,6pm,0.8947311639785767,0.6958362460136414,0.9060602188110352,0.8478546142578125,0.8684115409851074,0.6909847855567932,0.168557733297348,0.8095144629478455,0.5335497260093689,0.8282541632652283,0.7358920574188232,0.7674270272254944,0.5278661251068115,0.0920355170965194
unet,full,multiclass,1,23,7pm,0.8968844413757324,0.7032830119132996,0.8931999802589417,0.8183289766311646,0.8505726456642151,0.7212942242622375,0.2075747102499008,0.8130466341972351,0.5423566102981567,0.8070111870765686,0.6925184726715088,0.7399968504905701,0.5640814900398254,0.1158066168427467
unet,full,multiclass,1,23,8pm,0.8898922204971313,0.6870933175086975,0.8955993056297302,0.8312880396842957,0.8625558018684387,0.7304513454437256,0.1769537031650543,0.8016268014907837,0.5233374834060669,0.8109369277954102,0.7112856507301331,0.7583280205726624,0.575363039970398,0.0970648452639579
unet,full,multiclass,1,24,8am,0.874020516872406,0.6704585552215576,0.9055092334747314,0.8504436612129211,0.8521943092346191,0.752579391002655,0.4355487823486328,0.7762312889099121,0.5042780041694641,0.8273338079452515,0.7398016452789307,0.742455244064331,0.6033084392547607,0.2784035503864288
unet,full,multiclass,1,24,9am,0.9024428129196168,0.7017541527748108,0.8697280287742615,0.8183215856552124,0.8548920750617981,0.7241725325584412,0.1986761093139648,0.8222285509109497,0.5405402183532715,0.769485592842102,0.6925078630447388,0.746560275554657,0.5676100850105286,0.1102944985032081
unet,full,multiclass,1,24,10am,0.900529682636261,0.6847394108772278,0.7673009634017944,0.8367166519165039,0.8589116930961609,0.7819934487342834,0.0650478601455688,0.8190577626228333,0.5206112265586853,0.6224560141563416,0.7192715406417847,0.7527127265930176,0.6420272588729858,0.0336172990500927
unet,full,multiclass,1,24,11am,0.8612582683563232,0.629356861114502,0.8316890001296997,0.846709132194519,0.865204930305481,0.7063278555870056,0.0659301355481147,0.7563245296478271,0.4591690003871918,0.711872935295105,0.7341679334640503,0.7624328136444092,0.5459867715835571,0.0340888053178787
unet,full,multiclass,1,24,12pm,0.8820033669471741,0.6587697863578796,0.8191595077514648,0.8311036229133606,0.8361175656318665,0.7286955118179321,0.0928934663534164,0.788914144039154,0.4911682903766632,0.6937088370323181,0.7110156416893005,0.7183865904808044,0.5731872320175171,0.048709113150835
unet,full,multiclass,1,24,1pm,0.9190284609794616,0.7309612035751343,0.8836982250213623,0.8008423447608948,0.8110828995704651,0.6801736354827881,0.1558144092559814,0.8501874804496765,0.5759959816932678,0.791630208492279,0.667837381362915,0.6822030544281006,0.515350878238678,0.0844895541667938
unet,full,multiclass,1,24,2pm,0.9184451699256896,0.7385199666023254,0.8813430070877075,0.8177619576454163,0.8398677706718445,0.7284700870513916,0.2218203693628311,0.8491896986961365,0.5854392647743225,0.7878581285476685,0.691706657409668,0.723941445350647,0.572908341884613,0.1247457638382911
unet,full,multiclass,1,24,3pm,0.8891003727912903,0.6873703002929688,0.8230059146881104,0.7498058080673218,0.8311476707458496,0.7604525089263916,0.2623994350433349,0.8003426790237427,0.5236589312553406,0.6992439031600952,0.5997514724731445,0.7110801339149475,0.6134920716285706,0.151012510061264
unet,full,multiclass,1,24,4pm,0.9065217971801758,0.7203349471092224,0.895719051361084,0.8356626033782959,0.8217840790748596,0.6690916419029236,0.2628089189529419,0.82902592420578,0.5629090070724487,0.8111332654953003,0.7177152037620544,0.6974817514419556,0.502733051776886,0.1512838304042816
unet,full,multiclass,1,24,5pm,0.9008713364601136,0.7104900479316711,0.8947796821594238,0.840612530708313,0.8408194184303284,0.7201917171478271,0.3062049150466919,0.8196232318878174,0.5509767532348633,0.809593915939331,0.7250488996505737,0.7253566980361938,0.562734067440033,0.1807803660631179
unet,full,multiclass,1,24,6pm,0.8909492492675781,0.6904007196426392,0.8974855542182922,0.8414056897163391,0.8552120923995972,0.7072949409484863,0.2495067417621612,0.8033439517021179,0.5271846652030945,0.8140352368354797,0.7262297868728638,0.7470484972000122,0.547143280506134,0.1425351053476333
unet,full,multiclass,1,24,7pm,0.8765979409217834,0.6554210186004639,0.8643320798873901,0.7753553986549377,0.806951642036438,0.614122748374939,0.1639814674854278,0.7803065180778503,0.4874544441699981,0.7610781788825989,0.6331268548965454,0.6763779520988464,0.4431292414665222,0.089313618838787
unet,full,multiclass,1,25,8am,0.91197669506073,0.7342725992202759,0.8981999754905701,0.8250161409378052,0.8374942541122437,0.7408707737922668,0.3235052525997162,0.8381959795951843,0.5801190137863159,0.8152114152908325,0.7021510601043701,0.7204216122627258,0.588399350643158,0.1929652690887451
unet,full,multiclass,1,25,9am,0.887068510055542,0.6896919012069702,0.9010260701179504,0.8439249992370605,0.864579439163208,0.7287314534187317,0.3362748920917511,0.7970558404922485,0.5263585448265076,0.819879412651062,0.7299915552139282,0.7614618539810181,0.5732317566871643,0.2021216601133346
unet,full,multiclass,1,25,10am,0.8788560628890991,0.6779826879501343,0.9036523699760436,0.8534830212593079,0.8611921668052673,0.784963071346283,0.2320964485406875,0.7838922739028931,0.5128394365310669,0.8242388963699341,0.7444137930870056,0.7562225461006165,0.6460404992103577,0.1312834322452545
unet,full,multiclass,1,25,11am,0.8837168216705322,0.6807606220245361,0.8940653204917908,0.8267230987548828,0.8384153842926025,0.7202872633934021,0.1437138170003891,0.7916600704193115,0.5160250663757324,0.8084250688552856,0.7046274542808533,0.7217859029769897,0.5628507137298584,0.0774200782179832
unet,full,multiclass,1,25,12pm,0.9024385809898376,0.6995511651039124,0.8814123868942261,0.7883040904998779,0.8220613598823547,0.7392862439155579,0.1540519446134567,0.8222215175628662,0.5379305481910706,0.7879690527915955,0.6505791544914246,0.697881281375885,0.5864028930664062,0.0834541097283363
unet,full,multiclass,1,25,1pm,0.9049397110939026,0.7176638245582581,0.8958290815353394,0.8232252597808838,0.8379048109054565,0.7584017515182495,0.239215686917305,0.8263834714889526,0.5596534013748169,0.8113137483596802,0.6995605826377869,0.7210294008255005,0.6108270287513733,0.1358574628829956
unet,full,multiclass,1,25,2pm,0.9027182459831238,0.7119053602218628,0.9001230001449585,0.8315802216529846,0.8554221987724304,0.7557355165481567,0.2278213649988174,0.822685956954956,0.5526809692382812,0.818385124206543,0.7117135524749756,0.7473692297935486,0.6073752641677856,0.1285544037818908
unet,full,multiclass,1,25,3pm,0.8583811521530151,0.6392792463302612,0.8076328635215759,0.7268003821372986,0.8150250911712646,0.7180839776992798,0.2230152487754821,0.7518981695175171,0.4698092937469482,0.6773357391357422,0.5708456039428711,0.6877994537353516,0.5601646304130554,0.1255020648241043
unet,full,multiclass,1,25,4pm,0.8820486068725586,0.6783297657966614,0.9075506329536438,0.8368946313858032,0.8537043333053589,0.7094719409942627,0.2362761199474334,0.7889865636825562,0.5132367610931396,0.8307484984397888,0.7195346355438232,0.7447505593299866,0.5497532486915588,0.1339643448591232
unet,full,multiclass,1,25,5pm,0.8985552787780762,0.7107509970664978,0.9162474274635316,0.8433103561401367,0.8416297435760498,0.7386859059333801,0.2980775535106659,0.815796971321106,0.5512906908988953,0.845439612865448,0.7290722727775574,0.7265636324882507,0.5856478810310364,0.1751416772603988
unet,full,multiclass,1,25,6pm,0.893436849117279,0.696765124797821,0.9159282445907592,0.8620678782463074,0.8717222213745117,0.783842921257019,0.2476383596658706,0.8073980212211609,0.5346428155899048,0.8448963165283203,0.7575741410255432,0.7726131677627563,0.6445244550704956,0.1413169205188751
unet,full,multiclass,1,25,7pm,0.9026947617530824,0.7171249389648438,0.9069172143936156,0.8385576009750366,0.8518297076225281,0.768798291683197,0.2882665991783142,0.8226468563079834,0.5589982271194458,0.8296875953674316,0.7219967246055603,0.7419019341468811,0.6244292259216309,0.1684062480926513
unet,full,multiclass,1,25,8pm,0.9114205241203308,0.7280307412147522,0.9082403779029846,0.8360164165496826,0.8513542413711548,0.7364937663078308,0.2235363721847534,0.8372567892074585,0.5723650455474854,0.8319051265716553,0.7182372808456421,0.7411808371543884,0.5828968286514282,0.1258322298526764
unet,full,multiclass,1,26,8am,0.9064276814460754,0.7301861047744751,0.911940336227417,0.849621057510376,0.8796011209487915,0.733921468257904,0.3911381363868713,0.828868567943573,0.575033962726593,0.8381345272064209,0.7385575771331787,0.7850785851478577,0.579680860042572,0.2431148141622543
unet,full,multiclass,1,26,9am,0.9016953110694884,0.7198818922042847,0.9217196702957152,0.8494914770126343,0.8548920750617981,0.7248167395591736,0.3499734103679657,0.8209883570671082,0.5623558759689331,0.8548052310943604,0.7383617162704468,0.746560275554657,0.5684019923210144,0.2121016830205917
unet,full,multiclass,1,26,10am,0.893945574760437,0.7051146626472473,0.9079279899597168,0.8435121178627014,0.8591526746749878,0.7320983409881592,0.3251336812973022,0.8082292675971985,0.5445383191108704,0.83138108253479,0.7293739914894104,0.7530829310417175,0.5774093866348267,0.194125160574913
unet,full,multiclass,1,26,11am,0.9087435007095336,0.713146984577179,0.9022529721260072,0.8059231042861938,0.8323044180870056,0.7442353367805481,0.1667027175426483,0.8327496647834778,0.5541790127754211,0.8219134211540222,0.6749339699745178,0.7127751708030701,0.5926551222801208,0.0909305438399314
unet,full,multiclass,1,26,12pm,0.9328929781913756,0.7674097418785095,0.8744676113128662,0.7943630814552307,0.8637301921844482,0.7694642543792725,0.1869805008172989,0.8742262125015259,0.622599184513092,0.7769368886947632,0.6588742136955261,0.7601453065872192,0.6253083348274231,0.1031320914626121
unet,full,multiclass,1,26,1pm,0.935748279094696,0.7844491600990295,0.8805195689201355,0.7838094234466553,0.8442199230194092,0.7622461318969727,0.2692261934280395,0.8792546391487122,0.645344614982605,0.786543071269989,0.6444790959358215,0.7304330468177795,0.61583012342453,0.1555524915456771
unet,full,multiclass,1,26,2pm,0.9183274507522584,0.7435150146484375,0.9162911772727966,0.8303086757659912,0.8448431491851807,0.7200919985771179,0.2304821461439132,0.84898841381073,0.5917420387268066,0.845514178276062,0.7098528742790222,0.7313665747642517,0.5626122951507568,0.1302513778209686
unet,full,multiclass,1,26,3pm,0.9236792325973512,0.7624078989028931,0.8795545101165771,0.7970371842384338,0.850591778755188,0.7360668778419495,0.3298471570014953,0.8581821322441101,0.6160413026809692,0.7850042581558228,0.66256183385849,0.7400258183479309,0.582362174987793,0.1974951773881912
unet,full,multiclass,1,26,4pm,0.9209815263748168,0.751708984375,0.9197423458099364,0.8406898975372314,0.8384664058685303,0.7214076519012451,0.2566050291061401,0.8535364270210266,0.6021904945373535,0.8514102101325989,0.7251639366149902,0.7218615412712097,0.5642201900482178,0.1471869796514511
unet,full,multiclass,1,26,5pm,0.9285868406295776,0.7723541855812073,0.9136319756507874,0.8348309397697449,0.859809398651123,0.7506099343299866,0.3285261988639831,0.8666935563087463,0.6291344165802002,0.8409967422485352,0.7164891362190247,0.7540926933288574,0.6007810831069946,0.1965488195419311
unet,full,multiclass,1,26,6pm,0.911330223083496,0.7323048710823059,0.9075968861579896,0.8181762099266052,0.8543133735656738,0.7682820558547974,0.2723775506019592,0.8371043801307678,0.5776664018630981,0.8308259844779968,0.6922996640205383,0.7456780076026917,0.6237483620643616,0.1576603502035141
unet,full,multiclass,1,26,7pm,0.8726553916931152,0.6607662439346313,0.9003812670707703,0.8114342093467712,0.8431974649429321,0.7128915786743164,0.2108285129070282,0.7740804553031921,0.4933912754058838,0.8188122510910034,0.6827002763748169,0.7289035320281982,0.5538706183433533,0.1178358346223831
unet,full,multiclass,1,26,8pm,0.8763143420219421,0.6660814881324768,0.9175404906272888,0.8455677032470703,0.8494807481765747,0.7255807518959045,0.2135425955057144,0.7798572182655334,0.4993419945240021,0.8476441502571106,0.7324532866477966,0.7383455634117126,0.569342315196991,0.1195341125130653
unet,full,multiclass,1,27,8am,0.877918541431427,0.6821334362030029,0.8822258710861206,0.8102696537971497,0.8271075487136841,0.713902473449707,0.3897012174129486,0.7824017405509949,0.5176042914390564,0.7892702221870422,0.6810532212257385,0.7051861882209778,0.5550920367240906,0.2420055270195007
unet,full,multiclass,1,27,9am,0.903251051902771,0.7228134870529175,0.8949666619300842,0.8315094709396362,0.8499534130096436,0.7475594282150269,0.3541308045387268,0.8235713839530945,0.5659419894218445,0.809900164604187,0.711609959602356,0.7390599846839905,0.596882164478302,0.2151633948087692
unet,full,multiclass,1,27,11am,0.93877375125885,0.792688250541687,0.8574445247650146,0.808872401714325,0.8721404075622559,0.7813498973846436,0.2844822406768799,0.8846122622489929,0.6565729975700378,0.7504620552062988,0.6790812611579895,0.7732703685760498,0.6411601901054382,0.1658287942409515
unet,full,multiclass,1,27,12pm,0.9384856820106506,0.7634992599487305,0.8430995345115662,0.7545240521430969,0.8166993260383606,0.730022132396698,0.1299199610948562,0.8841008543968201,0.6174677014350891,0.7287572622299194,0.6058118343353271,0.6901875138282776,0.5748305916786194,0.0694729462265968
unet,full,multiclass,1,27,1pm,0.9413701891899108,0.8003117442131042,0.8488876223564148,0.7775510549545288,0.8433209657669067,0.7488040924072266,0.2801998853683471,0.8892345428466797,0.6670997142791748,0.7374498248100281,0.6360601782798767,0.7290881276130676,0.5984707474708557,0.1629258394241333
unet,full,multiclass,1,27,3pm,0.9454208016395568,0.798556923866272,0.8490742444992065,0.7983924746513367,0.852992832660675,0.7128454446792603,0.1905485987663269,0.8964909911155701,0.6646648049354553,0.7377315759658813,0.6644369959831238,0.7436683177947998,0.5538149476051331,0.1053073853254318
unet,full,multiclass,1,27,4pm,0.9436367750167848,0.8033806085586548,0.8693698048591614,0.8079596161842346,0.8412295579910278,0.7101380825042725,0.2615579068660736,0.8932881355285645,0.6713752150535583,0.7689250111579895,0.6777955293655396,0.7259673476219177,0.550553560256958,0.150455355644226
unet,full,multiclass,1,27,5pm,0.9457825422286988,0.81089186668396,0.8570615649223328,0.7961803078651428,0.8542847037315369,0.7592313885688782,0.29755699634552,0.8971417546272278,0.681932806968689,0.7498754858970642,0.6613783836364746,0.7456343770027161,0.6119040846824646,0.1747823506593704
unet,full,multiclass,1,27,6pm,0.9466429948806764,0.8117004036903381,0.835578203201294,0.7926893830299377,0.8733380436897278,0.7759263515472412,0.2942395210266113,0.8986915349960327,0.6830772161483765,0.7175906300544739,0.6565744876861572,0.7751553654670715,0.6338886022567749,0.1724975705146789
unet,full,multiclass,1,27,7pm,0.9478154182434082,0.8134397864341736,0.8763014674186707,0.8226849436759949,0.8729113936424255,0.7673535943031311,0.2868791222572326,0.9008072018623352,0.6855444312095642,0.7798367738723755,0.6987806558609009,0.7744833827018738,0.6225253343582153,0.167459949851036
unet,full,multiclass,1,27,8pm,0.9409639239311218,0.8033648133277893,0.9148343205451964,0.8535325527191162,0.8430165648460388,0.7130661606788635,0.3528458774089813,0.8885098099708557,0.6713531613349915,0.8430365324020386,0.7444891333580017,0.7286332249641418,0.5540814399719238,0.2142154723405838
unet,full,multiclass,1,28,8am,0.9414942264556884,0.8068332672119141,0.8174213171005249,0.7707030773162842,0.8334124088287354,0.7261981964111328,0.3776975572109222,0.8894559144973755,0.6762116551399231,0.6912193894386292,0.626946210861206,0.71440190076828,0.5701029896736145,0.2328157424926757
unet,full,multiclass,1,28,9am,0.9493939280509948,0.8174457550048828,0.8064877390861511,0.7429251074790955,0.7956929206848145,0.69477778673172,0.2626647651195526,0.9036630392074584,0.6912543177604675,0.6757263541221619,0.5909951329231262,0.6607059836387634,0.5323061347007751,0.151188313961029
unet,full,multiclass,1,28,10am,0.9268195629119872,0.7593157291412354,0.8745955228805542,0.7806592583656311,0.8001956343650818,0.7121740579605103,0.2156773954629898,0.8636195063591003,0.6120136976242065,0.7771387696266174,0.640230655670166,0.6669384241104126,0.5530049204826355,0.1208735406398773
unet,full,multiclass,1,28,11am,0.9007148742675781,0.7035403251647949,0.8941251039505005,0.7987567782402039,0.7975918054580688,0.6795657873153687,0.1844054162502288,0.8193641901016235,0.5426627397537231,0.8085228204727173,0.6649417877197266,0.6633286476135254,0.5146532654762268,0.1015675067901611
unet,full,multiclass,1,28,12pm,0.891389787197113,0.6863831281661987,0.8720411658287048,0.7859729528427124,0.766055703163147,0.6178191900253296,0.1723984628915786,0.8040606379508972,0.5225139260292053,0.7731143832206726,0.6474097371101379,0.6208187341690063,0.4469887018203735,0.0943304374814033
unet,full,multiclass,1,28,1pm,0.896128237247467,0.6929275989532471,0.8892912864685059,0.8110713362693787,0.7745265364646912,0.6621600389480591,0.1608411520719528,0.8118046522140503,0.5301371216773987,0.8006521463394165,0.6821867227554321,0.6320223212242126,0.4949471354484558,0.0874536484479904
unet,full,multiclass,1,28,2pm,0.8898993730545044,0.6851770281791687,0.8867836594581604,0.8000297546386719,0.7640193104743958,0.6511700749397278,0.1792111992835998,0.8016384840011597,0.5211173295974731,0.7965959310531616,0.6667080521583557,0.6181482076644897,0.4827666282653808,0.0984250307083129
unet,full,multiclass,1,28,3pm,0.9009908437728882,0.7194160223007202,0.8906835317611694,0.8187903165817261,0.800581693649292,0.5977867841720581,0.2966283857822418,0.8198210597038269,0.561787486076355,0.8029120564460754,0.6931794285774231,0.6674749851226807,0.4263166487216949,0.17414191365242
unet,full,multiclass,1,28,4pm,0.8522782325744629,0.6375696063041687,0.9083206653594972,0.8423445224761963,0.771592378616333,0.598027765750885,0.2228680253028869,0.7425826191902161,0.4679649174213409,0.8320397734642029,0.7276296615600586,0.6281239986419678,0.4265618026256561,0.1254088282585144
unet,full,multiclass,1,28,5pm,0.9005434513092041,0.712234377861023,0.9032246470451356,0.8572351932525635,0.8233990669250488,0.6970866322517395,0.2523173987865448,0.8190805912017822,0.5530776381492615,0.823527455329895,0.7501413822174072,0.6998116374015808,0.5350214838981628,0.1443725526332855
unet,full,multiclass,1,28,6pm,0.9056724905967712,0.7136350870132446,0.8960053324699402,0.8459013104438782,0.8174842596054077,0.6637250185012817,0.1933908313512802,0.8276064395904541,0.5547688007354736,0.8116029500961304,0.7329540848731995,0.69130939245224,0.4966979324817657,0.1070462986826896
unet,full,multiclass,1,28,7pm,0.898846447467804,0.6949936151504517,0.8702206611633301,0.8073447942733765,0.8155973553657532,0.6607611775398254,0.1603229939937591,0.8162770867347717,0.5325595736503601,0.7702571749687195,0.6769305467605591,0.6886149644851685,0.4933855831623077,0.0871473550796508
unet,full,multiclass,1,28,8pm,0.8752121925354004,0.6658897399902344,0.8811784386634827,0.8235721588134766,0.8033168911933899,0.6555399894714355,0.2106443047523498,0.7781131863594055,0.4991264641284942,0.7875951528549194,0.7000617384910583,0.6712862253189087,0.487586110830307,0.117720752954483
unet,full,multiclass,1,29,8am,0.8937947750091553,0.7100064158439636,0.9074543714523317,0.8453266024589539,0.830403745174408,0.717913031578064,0.4171168804168701,0.8079827427864075,0.5503953099250793,0.8305872082710266,0.73209148645401,0.7099918127059937,0.5599565505981445,0.2635171711444855
unet,full,multiclass,1,29,9am,0.9185276627540588,0.7449396252632141,0.8963674902915955,0.8359020948410034,0.8343145847320557,0.800289511680603,0.2572762072086334,0.8493306636810303,0.5935488343238831,0.8121974468231201,0.718068540096283,0.7157288193702698,0.6670688390731812,0.1476287841796875
unet,full,multiclass,1,29,10am,0.9128236174583436,0.7291184067726135,0.8899187445640564,0.8054553270339966,0.793369472026825,0.7400690317153931,0.2076145410537719,0.8396279215812683,0.5737107396125793,0.8016699552536011,0.6742780804634094,0.6575081944465637,0.5873885750770569,0.1158314123749733
unet,full,multiclass,1,29,11am,0.9055636525154114,0.7131378054618835,0.8862144351005554,0.8245278000831604,0.8217788934707642,0.7277123928070068,0.1951161623001098,0.8274247050285339,0.5541679859161377,0.7956777811050415,0.7014439105987549,0.6974742412567139,0.571971595287323,0.1081045493483543
unet,full,multiclass,1,29,12pm,0.9041301012039183,0.7124922275543213,0.8965659737586975,0.8284915089607239,0.8124839067459106,0.7773206233978271,0.2005902230739593,0.8250341415405273,0.5533886551856995,0.812523365020752,0.7072005867958069,0.6841877102851868,0.6357517838478088,0.1114755719900131
unet,full,multiclass,1,29,1pm,0.9028396606445312,0.7033125758171082,0.9107232689857484,0.8514875769615173,0.825231671333313,0.7282806038856506,0.165832445025444,0.822887659072876,0.5423917770385742,0.8360806703567505,0.7413830161094666,0.7024633288383484,0.5726739168167114,0.0904129147529602
unet,full,multiclass,1,29,2pm,0.8947010040283203,0.702897310256958,0.9118842482566832,0.8711175918579102,0.8551367521286011,0.7412030100822449,0.2611992955207824,0.8094651699066162,0.5418979525566101,0.8380396962165833,0.7716637253761292,0.7469335198402405,0.5888185501098633,0.1502180695533752
unet,full,multiclass,1,29,3pm,0.8958371877670288,0.6892166137695312,0.893898069858551,0.8468312621116638,0.8379542827606201,0.7287941575050354,0.1570048332214355,0.8113270998001099,0.5258051156997681,0.8081516027450562,0.7343515157699585,0.7211027145385742,0.5733093619346619,0.0851900428533554
unet,full,multiclass,1,29,4pm,0.8908615708351135,0.6990324258804321,0.9203647375106812,0.8844184279441833,0.8387401103973389,0.6685473918914795,0.2771845161914825,0.8032013773918152,0.5373173356056213,0.8524774312973022,0.7927868366241455,0.7222673296928406,0.5021188259124756,0.1608904302120208
unet,full,multiclass,1,29,5pm,0.8941259980201721,0.693019688129425,0.9054492115974426,0.8499394059181213,0.8308945298194885,0.757369875907898,0.1948837041854858,0.8085242509841919,0.5302449464797974,0.827233612537384,0.7390387654304504,0.7107096910476685,0.6094893217086792,0.107961855828762
